member_id,phrase,source_type,sort_order,source_url,verification_status
mem_010c48c43f,Dementia and Cognitive Disorders,declared_area_list,0,https://profiles.ucalgary.ca/pamela-roach,source_declared
mem_010c48c43f,Mental Health,declared_area_list,1,https://profiles.ucalgary.ca/pamela-roach,source_declared
mem_010c48c43f,patient and family centered care,declared_area_list,2,https://profiles.ucalgary.ca/pamela-roach,source_declared
mem_010c48c43f,early onset dementia,declared_area_list,3,https://profiles.ucalgary.ca/pamela-roach,source_declared
mem_01f8882e68,"Dementia, mental healthcare quality",declared_area_title,0,https://profiles.ucalgary.ca/julia-kirkham,source_declared
mem_023bd77aa2,Clinical Science,declared_area_title,0,https://profiles.ucalgary.ca/daniel-pang,source_declared
mem_023bd77aa2,Equine Health,declared_area_title,1,https://profiles.ucalgary.ca/daniel-pang,source_declared
mem_023bd77aa2,Veterinary Medical Education,declared_area_title,2,https://profiles.ucalgary.ca/daniel-pang,source_declared
mem_023bd77aa2,Neuroscience,declared_area_title,3,https://profiles.ucalgary.ca/daniel-pang,source_declared
mem_023bd77aa2,Spinal Cord / Nerve Injury & Pain,declared_area_title,4,https://profiles.ucalgary.ca/daniel-pang,source_declared
mem_05362065f8,Eating Disorders and Body Image,declared_area_title,0,https://profiles.ucalgary.ca/kristin-von-ranson,source_declared
mem_05a8774842,"Mental illness bias, discrimination and stigma within Emergency settings",declared_area_title,0,https://profiles.ucalgary.ca/jacqueline-smith-0,source_declared
mem_05a8774842,Mental health and stress related experiences within post secondary settings,declared_area_title,1,https://profiles.ucalgary.ca/jacqueline-smith-0,source_declared
mem_05a8774842,"Addiction, family care givers, mindfulness, emotional health & wellbeing",declared_area_title,2,https://profiles.ucalgary.ca/jacqueline-smith-0,source_declared
mem_05a8774842,Narrative Inquiry,declared_area_title,3,https://profiles.ucalgary.ca/jacqueline-smith-0,source_declared
mem_05a8774842,Cannabis harm reduction & educational tools for university students,declared_area_title,4,https://profiles.ucalgary.ca/jacqueline-smith-0,source_declared
mem_068c3d4ab0,"Brain-Machine Interfaces, Mutil-sensory User Interaction in XR (Virtual/Mixed/Augumented Reality), Immersive Analytics",declared_area_title,0,https://profiles.ucalgary.ca/yaoping-hu,source_declared
mem_06b710915b,Neurorehabilitation,declared_area_title,0,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Exercise,declared_area_title,1,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Movement Impairment,declared_area_title,2,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Neuroplasticity,declared_area_title,3,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Robotic Rehabilitation,declared_area_title,4,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Brain Stimulation,declared_area_title,5,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_06b710915b,Cerebral Palsy,declared_area_title,6,https://profiles.ucalgary.ca/elizabeth-condliffe,source_declared
mem_085f530390,Autism,declared_area_title,0,https://profiles.ucalgary.ca/jaideep-bains,source_declared
mem_085f530390,Behaviour,declared_area_title,1,https://profiles.ucalgary.ca/jaideep-bains,source_declared
mem_085f530390,Brain,declared_area_title,2,https://profiles.ucalgary.ca/jaideep-bains,source_declared
mem_085f530390,Neuroplasticity,declared_area_title,3,https://profiles.ucalgary.ca/jaideep-bains,source_declared
mem_085f530390,Synapses,declared_area_title,4,https://profiles.ucalgary.ca/jaideep-bains,source_declared
mem_087ae95126,Behaviour,declared_area_title,0,https://profiles.ucalgary.ca/derya-sargin,source_declared
mem_087ae95126,Brain Development,declared_area_title,1,https://profiles.ucalgary.ca/derya-sargin,source_declared
mem_087ae95126,Mental Health,declared_area_title,2,https://profiles.ucalgary.ca/derya-sargin,source_declared
mem_087ae95126,Molecular Mechanisms,declared_area_title,3,https://profiles.ucalgary.ca/derya-sargin,source_declared
mem_087ae95126,Neuroplasticity,declared_area_title,4,https://profiles.ucalgary.ca/derya-sargin,source_declared
mem_0ba27398f2,neuroplasticity,declared_area_title,0,https://profiles.ucalgary.ca/richelle-mychasiuk,source_declared
mem_0ba27398f2,Neurodevelopment,declared_area_title,1,https://profiles.ucalgary.ca/richelle-mychasiuk,source_declared
mem_0ba6f2386f,Brain Injury,declared_area_title,0,https://profiles.ucalgary.ca/brian-brooks,source_declared
mem_0ba6f2386f,Concussion,declared_area_title,1,https://profiles.ucalgary.ca/brian-brooks,source_declared
mem_0ba6f2386f,Health Outcomes,declared_area_title,2,https://profiles.ucalgary.ca/brian-brooks,source_declared
mem_0ba6f2386f,Psychosocial outcomes,declared_area_title,3,https://profiles.ucalgary.ca/brian-brooks,source_declared
mem_0bae7d82da,Tissue Regeneration,declared_area_title,0,https://profiles.ucalgary.ca/jeffrey-biernaskie,source_declared
mem_0bae7d82da,Stem Cells,declared_area_title,1,https://profiles.ucalgary.ca/jeffrey-biernaskie,source_declared
mem_0be3586361,Neurodevelopment,declared_area_title,0,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0be3586361,Nutrition,declared_area_title,1,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0be3586361,Pregnancy,declared_area_title,2,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0be3586361,Psychosocial outcomes,declared_area_title,3,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0be3586361,Resiliency,declared_area_title,4,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0be3586361,Microbiota-gut-brain axis,declared_area_title,5,https://profiles.ucalgary.ca/gerald-giesbrecht,source_declared
mem_0dc9704372,complex trauma and mental health issues,declared_area_list,0,https://profiles.ucalgary.ca/emily-wang-0,source_declared
mem_0f24dba938,Determinants of Health,declared_area_title,0,https://profiles.ucalgary.ca/melanie-noel,source_declared
mem_0f24dba938,Pain,declared_area_title,1,https://profiles.ucalgary.ca/melanie-noel,source_declared
mem_0f24dba938,Psychosocial outcomes,declared_area_title,2,https://profiles.ucalgary.ca/melanie-noel,source_declared
mem_0f73a389b6,vascular imaging,declared_area_title,0,https://profiles.ucalgary.ca/andrew-demchuk,source_declared
mem_0f73a389b6,ischemic stroke,declared_area_title,1,https://profiles.ucalgary.ca/andrew-demchuk,source_declared
mem_0f73a389b6,Stroke,declared_area_title,2,https://profiles.ucalgary.ca/andrew-demchuk,source_declared
mem_0f847603bd,Overall Activities,declared_area_title,0,https://profiles.ucalgary.ca/patrick-whelan,source_declared
mem_0f847603bd,Parkinson's Disease,declared_area_title,1,https://profiles.ucalgary.ca/patrick-whelan,source_declared
mem_0f847603bd,Spinal Cord Injury,declared_area_title,2,https://profiles.ucalgary.ca/patrick-whelan,source_declared
mem_11c6e6d0a9,"peripheral nervous system, diabetic polyneuropathy and peripheral neuron regeneration",declared_area_list,0,https://profiles.ucalgary.ca/douglas-william-zochodne,source_declared
mem_126415dca2,Epilepsy,declared_area_title,0,https://profiles.ucalgary.ca/bradley-gordon-goodyear,source_declared
mem_126415dca2,Movement Disorders,declared_area_title,1,https://profiles.ucalgary.ca/bradley-gordon-goodyear,source_declared
mem_126415dca2,Multiple Sclerosis,declared_area_title,2,https://profiles.ucalgary.ca/bradley-gordon-goodyear,source_declared
mem_126415dca2,Traumatic Brain Injury,declared_area_title,3,https://profiles.ucalgary.ca/bradley-gordon-goodyear,source_declared
mem_12cfcd78b8,Biomarkers,declared_area_title,0,https://profiles.ucalgary.ca/chantel-debert,source_declared
mem_12cfcd78b8,Brain Injury,declared_area_title,1,https://profiles.ucalgary.ca/chantel-debert,source_declared
mem_12cfcd78b8,Concussion,declared_area_title,2,https://profiles.ucalgary.ca/chantel-debert,source_declared
mem_12cfcd78b8,Post-concussion symptoms,declared_area_title,3,https://profiles.ucalgary.ca/chantel-debert,source_declared
mem_12cfcd78b8,Treatment,declared_area_title,4,https://profiles.ucalgary.ca/chantel-debert,source_declared
mem_14c5161155,"Computational Neuroscience, Dementia & Cognitive Disorders, Epilepsy, Learning and Memory, the Hippocampus",declared_area_title,0,https://profiles.ucalgary.ca/wilten-nicola,source_declared
mem_1715d89fe0,Stroke,declared_area_title,0,https://profiles.ucalgary.ca/mohammed-almekhlafi,source_declared
mem_1715d89fe0,Endovascular thrombectomy,declared_area_title,1,https://profiles.ucalgary.ca/mohammed-almekhlafi,source_declared
mem_1715d89fe0,Brain aneurysms,declared_area_title,2,https://profiles.ucalgary.ca/mohammed-almekhlafi,source_declared
mem_1715d89fe0,Carotid stenosis,declared_area_title,3,https://profiles.ucalgary.ca/mohammed-almekhlafi,source_declared
mem_1715d89fe0,Cerebral arteriovenous malformation,declared_area_title,4,https://profiles.ucalgary.ca/mohammed-almekhlafi,source_declared
mem_1a2035eb16,Genetics of epilepsy,declared_area_list,0,https://profiles.ucalgary.ca/karl-klein,source_declared
mem_1a2035eb16,Precision medicine in epilepsy,declared_area_list,1,https://profiles.ucalgary.ca/karl-klein,source_declared
mem_1a2035eb16,Brain somatic variatis causing epilepsy,declared_area_list,2,https://profiles.ucalgary.ca/karl-klein,source_declared
mem_1a8581bdce,"Brain development, neurodevelopmental disorders, autism, ciliopathies, neurodegenerative disorders",declared_area_title,0,https://profiles.ucalgary.ca/jiami-guo,source_declared
mem_1a8581bdce,"Glial cells, Neuroinflammation, Stroke",declared_area_title,1,https://profiles.ucalgary.ca/jiami-guo,source_declared
mem_1ae867ffe5,Interests,declared_area_title,0,https://profiles.ucalgary.ca/brittany-martin,source_declared
mem_1da9136136,Parkinsons Disease,declared_area_title,0,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,dementia,declared_area_title,1,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,Neuroimaging,declared_area_title,2,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,Transcranial Magnetic Stimulation,declared_area_title,3,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,TMS,declared_area_title,4,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,Dementia & Cognitive Disorders,declared_area_title,5,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_1da9136136,Movement Disorders,declared_area_title,6,https://profiles.ucalgary.ca/oury-monchi,source_declared
mem_22a4e04503,Pediatric Pain,declared_area_title,0,https://profiles.ucalgary.ca/jillian-miller,source_declared
mem_233f37a4ef,Brain,declared_area_title,0,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_233f37a4ef,Brain Development,declared_area_title,1,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_233f37a4ef,Brain Injury,declared_area_title,2,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_233f37a4ef,Neurodevelopment,declared_area_title,3,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_233f37a4ef,Neurodevelopmental disorders,declared_area_title,4,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_233f37a4ef,Neuroimaging,declared_area_title,5,https://profiles.ucalgary.ca/ashley-harris,source_declared
mem_2561dcafb5,Novel Therapeutics and Medicinal Chemistry,declared_area_detail,0,https://profiles.ucalgary.ca/darren-derksen,source_declared
mem_27ca2caae0,Schizophrenia genetics,declared_area_list,0,https://profiles.ucalgary.ca/mark-colijn,source_declared
mem_28a1b9d70f,Brain Injury,declared_area_title,0,https://profiles.ucalgary.ca/clare-gallagher,source_declared
mem_2a3fddd6a7,pediatric neuromuscular and pediatric demyelinating diseases,declared_area_list,0,https://profiles.ucalgary.ca/jean-kit-wah-mah-0,source_declared
mem_2b973efd83,Zinc neurobiology,declared_area_title,0,https://profiles.ucalgary.ca/richard-dyck,source_declared
mem_2b973efd83,Experience-dependent plasticity,declared_area_title,1,https://profiles.ucalgary.ca/richard-dyck,source_declared
mem_2b973efd83,Adult Neurogenesis,declared_area_title,2,https://profiles.ucalgary.ca/richard-dyck,source_declared
mem_2b973efd83,Brain Development,declared_area_title,3,https://profiles.ucalgary.ca/richard-dyck,source_declared
mem_2b973efd83,Brain Injury,declared_area_title,4,https://profiles.ucalgary.ca/richard-dyck,source_declared
mem_2bd0db628a,Maternal and infant mental health and wellbeing,declared_area_list,0,https://profiles.ucalgary.ca/kathleen-chaput,source_declared
mem_2bd0db628a,Substance use/addictions in pregnancy,declared_area_list,1,https://profiles.ucalgary.ca/kathleen-chaput,source_declared
mem_2bd0db628a,Maternal perinatal mental health,declared_area_list,2,https://profiles.ucalgary.ca/kathleen-chaput,source_declared
mem_2bd0db628a,infant neurodevelopment,declared_area_list,3,https://profiles.ucalgary.ca/kathleen-chaput,source_declared
mem_2bd0db628a,Breastfeeding,declared_area_list,4,https://profiles.ucalgary.ca/kathleen-chaput,source_declared
mem_2fc1b1d132,Movement Disorders,declared_area_title,0,https://profiles.ucalgary.ca/chester-ho,source_declared
mem_2fc1b1d132,Spinal Cord / Nerve Injury & Pain,declared_area_title,1,https://profiles.ucalgary.ca/chester-ho,source_declared
mem_3146e74c2b,Epilepsy,declared_area_title,0,https://profiles.ucalgary.ca/paolo-federico,source_declared
mem_32d283f76b,Electrophysiology of the auditory system,declared_area_title,0,https://profiles.ucalgary.ca/jos-jan-eggermont,source_declared
mem_32d283f76b,Hearing and its disorders,declared_area_title,1,https://profiles.ucalgary.ca/jos-jan-eggermont,source_declared
mem_32edff8f29,The ETHEREAL Project - Enhancing Autistic Voices Through Extended Reality,declared_area_title,0,https://profiles.ucalgary.ca/diwakar-krishnamurthy,source_declared
mem_32edff8f29,Performance optimization of next generation multimedia systems (XR and related technologies),declared_area_title,1,https://profiles.ucalgary.ca/diwakar-krishnamurthy,source_declared
