member_id,profile_name,source_url,visible_source_label,normalized_label,source_type,visibility_policy,is_public,sort_order,canonical_mesh_ids,canonical_mesh_concepts,hbi_umbrella_ids,hbi_umbrella_tags,taxonomy_status,taxonomy_notes,built_at_utc
mem_fc7a9521ff,Haixu Wang,https://profiles.ucalgary.ca/haixu-wang,Monte Carlo methods,monte carlo methods,declared_area_list,always_visible_source_declared,true,6,D009010,Monte Carlo Method,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_fc7a9521ff,Haixu Wang,https://profiles.ucalgary.ca/haixu-wang,Network analysis,network analysis,declared_area_list,always_visible_source_declared,true,7,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_fc7a9521ff,Haixu Wang,https://profiles.ucalgary.ca/haixu-wang,High-dimensional and complex data analysis,high dimensional and complex data analysis,declared_area_list,always_visible_source_declared,true,8,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_c2e555277c,Harry Peery,https://profiles.ucalgary.ca/harry-peery,Imaging tumors with a cell mass of less than a million cells,imaging tumors with a cell mass of less than a million cells,declared_area_detail,always_visible_source_declared,true,0,D009369,Neoplasms,HBI-MED-004,Cancer and Tumours,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_c2e555277c,Harry Peery,https://profiles.ucalgary.ca/harry-peery,Effect of INGs on stem cells,effect of ings on stem cells,declared_area_detail,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Signal transduction,signal transduction,declared_area_detail,always_visible_source_declared,true,0,D015398,Signal Transduction,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Oncology,oncology,declared_area_detail,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Disease Models,disease models,declared_area_detail,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Therapeutics,therapeutics,declared_area_detail,always_visible_source_declared,true,3,D013812,Therapeutics,HBI-MED-008,Pharmacology and Therapeutics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Developmental Biology,developmental biology,declared_area_detail,always_visible_source_declared,true,4,D015509,Developmental Biology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Genetics,genetics,declared_area_detail,always_visible_source_declared,true,5,D005823,Genetics,HBI-MED-009,Genetics and Genomics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,Precision Medicine,precision medicine,declared_area_detail,always_visible_source_declared,true,6,D057285,Precision Medicine,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_3453676d84,Hedwich Kuipers,https://profiles.ucalgary.ca/hedwich-kuipers,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,0,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_3453676d84,Hedwich Kuipers,https://profiles.ucalgary.ca/hedwich-kuipers,Neuroinflammatory diseases,neuroinflammatory diseases,declared_area_title,always_visible_source_declared,true,1,D000090862,Neuroinflammatory Diseases,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_3453676d84,Hedwich Kuipers,https://profiles.ucalgary.ca/hedwich-kuipers,Interaction of immune & resident cells in the central nervous system,interaction of immune resident cells in the central nervous system,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,Neuroimaging,neuroimaging,declared_area_title,always_visible_source_declared,true,0,D059906,Neuroimaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,neuroplasticity,neuroplasticity,declared_area_title,always_visible_source_declared,true,1,D009473,Neuronal Plasticity,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,brain development,brain development,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,brain stimulation,brain stimulation,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,stroke,stroke,declared_area_title,always_visible_source_declared,true,4,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,5,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,traumatic brain injury,traumatic brain injury,declared_area_title,always_visible_source_declared,true,6,D000070642,"Brain Injuries, Traumatic",HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,cognition,cognition,declared_area_title,always_visible_source_declared,true,7,D003071,Cognition,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,quality of life,quality of life,declared_area_title,always_visible_source_declared,true,8,D011788,Quality of Life,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_f736a5948e,Hermann Schaetzl,https://profiles.ucalgary.ca/hermann-schaetzl,Prion diseases,prion diseases,declared_area_title,always_visible_source_declared,true,0,D017096,Prion Diseases,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,"Mental illness bias, discrimination and stigma within Emergency settings",mental illness bias discrimination and stigma within emergency settings,declared_area_title,always_visible_source_declared,true,0,D001523,Mental Disorders,HBI-MED-001,Mental Health,accepted,delimited profile term; embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule | delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,Mental health and stress related experiences within post secondary settings,mental health and stress related experiences within post secondary settings,declared_area_title,always_visible_source_declared,true,1,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,Addiction,addiction,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,family care givers,family care givers,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,mindfulness,mindfulness,declared_area_title,always_visible_source_declared,true,4,D064866,Mindfulness,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,emotional health & wellbeing,emotional health wellbeing,declared_area_title,always_visible_source_declared,true,5,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,Narrative Inquiry,narrative inquiry,declared_area_title,always_visible_source_declared,true,6,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_05a8774842,Jacqueline Smith,https://profiles.ucalgary.ca/jacqueline-smith-0,Cannabis harm reduction & educational tools for university students,cannabis harm reduction educational tools for university students,declared_area_title,always_visible_source_declared,true,7,,,,,review,organization or organizational unit,2026-07-31T20:56:20.541600+00:00
mem_085f530390,Jaideep Bains,https://profiles.ucalgary.ca/jaideep-bains,Autism,autism,declared_area_title,always_visible_source_declared,true,0,D001321,Autistic Disorder,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_085f530390,Jaideep Bains,https://profiles.ucalgary.ca/jaideep-bains,Behaviour,behaviour,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
