member_id,profile_name,source_url,tag_type,tag,normalized_tag,taxonomy_status,includes_legacy_narrative,built_at_utc,source_types,supporting_source_count,supporting_source_labels
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,mesh_concept,"Brain Injuries, Traumatic",brain injuries traumatic,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Traumatic Brain Injury
mem_9a7286569d,Rodney Li Pi Shan,https://profiles.ucalgary.ca/rodney-li-pi-shan,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Brain Injury || Traumatic Brain Injury
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,mesh_concept,Bipolar Disorder,bipolar disorder,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Bipolar Disorder
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Major Depression
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,mesh_concept,Mental Disorders,mental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Illness
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,mesh_concept,Population Health,population health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Population Health
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,3,Bipolar Disorder || Major Depression || Mental Illness
mem_9afdacf59c,Scott Burton Patten,https://profiles.ucalgary.ca/scott-burton-patten,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Population Health
mem_9c853bf265,Lara Leijser,https://profiles.ucalgary.ca/lara-leijser,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury and Development
mem_9c853bf265,Lara Leijser,https://profiles.ucalgary.ca/lara-leijser,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury and Development
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopment Disorders
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Neurodevelopment Disorders
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Epilepsy || Multiple Sclerosis
mem_9d290c25df,Michael Esser,https://profiles.ucalgary.ca/michael-esser,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury
mem_9d290c25df,Michael Esser,https://profiles.ucalgary.ca/michael-esser,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Novel Therapeutics
mem_9d290c25df,Michael Esser,https://profiles.ucalgary.ca/michael-esser,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain Injury
mem_9d290c25df,Michael Esser,https://profiles.ucalgary.ca/michael-esser,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Novel Therapeutics
mem_a04b5207a5,Emma Towlson,https://profiles.ucalgary.ca/emma-towlson,mesh_concept,Mental Disorders,mental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Illness
mem_a04b5207a5,Emma Towlson,https://profiles.ucalgary.ca/emma-towlson,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_a04b5207a5,Emma Towlson,https://profiles.ucalgary.ca/emma-towlson,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Mental Illness
mem_a055827ead,Michael Hill,https://profiles.ucalgary.ca/michael-hill,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Stroke and cerebro-vascular disorders, Epidemiology of stroke and vascular diseases"
mem_a055827ead,Michael Hill,https://profiles.ucalgary.ca/michael-hill,mesh_concept,Vascular Diseases,vascular diseases,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Stroke and cerebro-vascular disorders, Epidemiology of stroke and vascular diseases"
mem_a055827ead,Michael Hill,https://profiles.ucalgary.ca/michael-hill,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Stroke and cerebro-vascular disorders, Epidemiology of stroke and vascular diseases"
mem_a27c0b453b,Ning Cheng,https://profiles.ucalgary.ca/ning-cheng,mesh_concept,Autistic Disorder,autistic disorder,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Autism
mem_a27c0b453b,Ning Cheng,https://profiles.ucalgary.ca/ning-cheng,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental disorders
mem_a27c0b453b,Ning Cheng,https://profiles.ucalgary.ca/ning-cheng,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Autism || Neurodevelopmental disorders
mem_a2b493336b,Keith Yeates,https://profiles.ucalgary.ca/keith-yeates,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Childhood Brain Injury
mem_a2b493336b,Keith Yeates,https://profiles.ucalgary.ca/keith-yeates,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Childhood Brain Injury
mem_a3c1370499,Kathryn Schneider,https://profiles.ucalgary.ca/kathryn-schneider,mesh_concept,Rehabilitation,rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Rehabilitation
mem_a3c1370499,Kathryn Schneider,https://profiles.ucalgary.ca/kathryn-schneider,hbi_umbrella,Rehabilitation,rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Rehabilitation
mem_a5c016ebe3,Gerald Pfeffer,https://profiles.ucalgary.ca/gerald-pfeffer,mesh_concept,Mitochondria,mitochondria,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_a5c016ebe3,Gerald Pfeffer,https://profiles.ucalgary.ca/gerald-pfeffer,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_aa5f0f5195,Lenora Brown,https://profiles.ucalgary.ca/lenora-brown,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Multiple Sclerosis
mem_aa5f0f5195,Lenora Brown,https://profiles.ucalgary.ca/lenora-brown,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Multiple Sclerosis
mem_aa8dee36aa,Mary Dunbar,https://profiles.ucalgary.ca/mary-dunbar,mesh_concept,Brain Injuries,brain injuries,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Perinatal brain injury
mem_aa8dee36aa,Mary Dunbar,https://profiles.ucalgary.ca/mary-dunbar,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Perinatal brain injury
mem_aab2d35ab1,Scott Jarvis,https://profiles.ucalgary.ca/scott-jarvis,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_aab2d35ab1,Scott Jarvis,https://profiles.ucalgary.ca/scott-jarvis,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_ab3c7cd459,Alexander McGirr,https://profiles.ucalgary.ca/alexander-mcgirr,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ab3c7cd459,Alexander McGirr,https://profiles.ucalgary.ca/alexander-mcgirr,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ab971ed904,Rajiv Midha,https://profiles.ucalgary.ca/rajiv-midha,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_ab971ed904,Rajiv Midha,https://profiles.ucalgary.ca/rajiv-midha,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_ae209aa8cc,Timothy Shutt,https://profiles.ucalgary.ca/timothy-shutt,mesh_concept,Mitochondria,mitochondria,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_ae209aa8cc,Timothy Shutt,https://profiles.ucalgary.ca/timothy-shutt,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_af812170e5,Janet de Groot,https://profiles.ucalgary.ca/janet-de-groot,mesh_concept,Neoplasms,neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Advanced cancer
mem_af812170e5,Janet de Groot,https://profiles.ucalgary.ca/janet-de-groot,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Advanced cancer
mem_b07951c366,Farhad Maleki,https://profiles.ucalgary.ca/farhad-maleki,mesh_concept,Learning,learning,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Applied Machine Learning
mem_b07951c366,Farhad Maleki,https://profiles.ucalgary.ca/farhad-maleki,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Applied Machine Learning
mem_b1e13c5609,Luanne Marie Metz,https://profiles.ucalgary.ca/luanne-marie-metz,mesh_concept,Multiple Sclerosis,multiple sclerosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_b1e13c5609,Luanne Marie Metz,https://profiles.ucalgary.ca/luanne-marie-metz,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Multiple Sclerosis
mem_b49402b919,Joanne Park,https://profiles.ucalgary.ca/joanne-park,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_b49402b919,Joanne Park,https://profiles.ucalgary.ca/joanne-park,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_b4cf5563b0,Colin Josephson,https://profiles.ucalgary.ca/colin-josephson,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_b4cf5563b0,Colin Josephson,https://profiles.ucalgary.ca/colin-josephson,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,"Brain Injuries, Traumatic",brain injuries traumatic,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,traumatic brain injury
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,Cognition,cognition,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,cognition
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,epilepsy
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,Neuronal Plasticity,neuronal plasticity,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,neuroplasticity
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,stroke
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Brain Injury and Neurotrauma,brain injury and neurotrauma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,traumatic brain injury
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,stroke
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,neuroplasticity
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,cognition
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,epilepsy
mem_b85b93eb26,Aleksandra Mineyko,https://profiles.ucalgary.ca/aleksandra-mineyko,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_b85b93eb26,Aleksandra Mineyko,https://profiles.ucalgary.ca/aleksandra-mineyko,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,mesh_concept,Population Health,population health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Population Health
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_b8b5362a3f,Samuel Wiebe,https://profiles.ucalgary.ca/samuel-wiebe,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Population Health
mem_bb45f29b7a,Geoffrey Messier,https://profiles.ucalgary.ca/geoffrey-messier,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Data Science for Mental Health, Addiction and Homelessness"
mem_bb45f29b7a,Geoffrey Messier,https://profiles.ucalgary.ca/geoffrey-messier,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,"Data Science for Mental Health, Addiction and Homelessness"
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,mesh_concept,Epilepsy,epilepsy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,mesh_concept,Genetics,genetics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Developmental Genetics
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,mesh_concept,Neural Stem Cells,neural stem cells,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neural Stem Cells
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Novel Therapeutics
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neural Stem Cells
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Developmental Genetics
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Epilepsy
mem_bc444455ee,Deborah Kurrasch,https://profiles.ucalgary.ca/deborah-kurrasch,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Novel Therapeutics
mem_bd049b4c73,Eric Smith,https://profiles.ucalgary.ca/eric-smith,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia & Cognitive Disorders
mem_bd049b4c73,Eric Smith,https://profiles.ucalgary.ca/eric-smith,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_bd049b4c73,Eric Smith,https://profiles.ucalgary.ca/eric-smith,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_bd049b4c73,Eric Smith,https://profiles.ucalgary.ca/eric-smith,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Stroke
mem_bd049b4c73,Eric Smith,https://profiles.ucalgary.ca/eric-smith,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Dementia & Cognitive Disorders || Movement Disorders
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,mesh_concept,Autistic Disorder,autistic disorder,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Autism
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,mesh_concept,Mitochondria,mitochondria,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mitochondria
mem_bd2c4a5235,Aaron Gruber,https://profiles.ucalgary.ca/aaron-gruber,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,3,Autism || Mental Health || Neurodevelopmental Disorders
mem_bd39b96aae,Daniel Okoro,https://profiles.ucalgary.ca/daniel-okoro,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Indigenous mental health
mem_bd39b96aae,Daniel Okoro,https://profiles.ucalgary.ca/daniel-okoro,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Indigenous mental health
mem_c162955191,Richard James Alfred Wilson,https://profiles.ucalgary.ca/richard-james-alfred-wilson,mesh_concept,Pharmaceutical Preparations,pharmaceutical preparations,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Translation and drug discovery
mem_c162955191,Richard James Alfred Wilson,https://profiles.ucalgary.ca/richard-james-alfred-wilson,mesh_concept,"Tomography, Optical Coherence",tomography optical coherence,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Functional Optical Coherence Tomography (fOCT)
mem_c162955191,Richard James Alfred Wilson,https://profiles.ucalgary.ca/richard-james-alfred-wilson,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Functional Optical Coherence Tomography (fOCT)
mem_c162955191,Richard James Alfred Wilson,https://profiles.ucalgary.ca/richard-james-alfred-wilson,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Translation and drug discovery
mem_c2e555277c,Harry Peery,https://profiles.ucalgary.ca/harry-peery,mesh_concept,Neoplasms,neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Imaging tumors with a cell mass of less than a million cells
mem_c2e555277c,Harry Peery,https://profiles.ucalgary.ca/harry-peery,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Imaging tumors with a cell mass of less than a million cells
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,mesh_concept,Attention,attention,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Attention
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,mesh_concept,Cognition,cognition,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Cognition
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,mesh_concept,Memory,memory,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Memory
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,3,Attention || Cognition || Memory
mem_c2f73113e5,Christopher Sears,https://profiles.ucalgary.ca/christopher-sears,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_c3e463f320,John (Gregory) Cairncross,https://profiles.ucalgary.ca/john-gregory-cairncross,mesh_concept,Glioblastoma,glioblastoma,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Modeling the initiation of Glioblastoma
mem_c3e463f320,John (Gregory) Cairncross,https://profiles.ucalgary.ca/john-gregory-cairncross,mesh_concept,Temozolomide,temozolomide,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Preventing resistance to Temozolomide
mem_c3e463f320,John (Gregory) Cairncross,https://profiles.ucalgary.ca/john-gregory-cairncross,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Modeling the initiation of Glioblastoma
mem_c3e463f320,John (Gregory) Cairncross,https://profiles.ucalgary.ca/john-gregory-cairncross,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Preventing resistance to Temozolomide
mem_c41824b375,Tamara Pringsheim,https://profiles.ucalgary.ca/tamara-pringsheim,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurology and mental health
mem_c41824b375,Tamara Pringsheim,https://profiles.ucalgary.ca/tamara-pringsheim,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurology and mental health
mem_c4a9f6ea6f,Giuseppe Iaria,https://profiles.ucalgary.ca/giuseppe-iaria,mesh_concept,Cognition,cognition,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain and Cognition
