member_id,title,affiliation,sort_order,source_url,verification_status
mem_bd40fc0757,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/johnathan-canton,source_declared
mem_bd40fc0757,Full Member,Arnie Charbonneau Cancer Institute,3,https://profiles.ucalgary.ca/johnathan-canton,source_declared
mem_c05467d02f,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c05467d02f,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c05467d02f,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c05467d02f,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c162955191,Professor,"Cumming School of Medicine, Department of Physiology and Pharmacology",0,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,1,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Full Member,Campus Alberta Neuroscience,3,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Full Member,Libin Cardiovascular Institute,4,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c2e555277c,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",0,https://profiles.ucalgary.ca/harry-peery,source_declared
mem_c2e555277c,Member,Arnie Charbonneau Cancer Institute,1,https://profiles.ucalgary.ca/harry-peery,source_declared
mem_c2e555277c,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/harry-peery,source_declared
mem_c2f73113e5,Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c2f73113e5,Full Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c2f73113e5,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c2f73113e5,"Board of Directors, Faculty Association (TUCFA)",University of Calgary,3,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c2f73113e5,"Chair, Research Ethics Appeal Board",University of Calgary,4,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c3e463f320,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
mem_c3e463f320,Professor,"Cumming School of Medicine, Department of Oncology",1,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
mem_c3e463f320,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
mem_c3e463f320,Full Member,Arnie Charbonneau Cancer Institute,3,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
mem_c41824b375,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared
mem_c41824b375,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",1,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared
mem_c41824b375,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",2,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared
mem_c4a9f6ea6f,Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Full Member and Chair,Canadian Space Health Research Network,1,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Full Member,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",3,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Full Member,Italian Neuropsychology Society,4,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c4a9f6ea6f,Full Member,Hotchkiss Brain Institute,5,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared
mem_c57a8f39f9,Associate Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/aaron-phillips,source_declared
mem_c57a8f39f9,Associate Dean - Innovation and Commercialization,Cumming School of Medicine,1,https://profiles.ucalgary.ca/aaron-phillips,source_declared
mem_c57a8f39f9,Director,RESTORE.net,2,https://profiles.ucalgary.ca/aaron-phillips,source_declared
mem_c57a8f39f9,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/aaron-phillips,source_declared
mem_c57a8f39f9,Member,Libin Cardiovascular Institute,4,https://profiles.ucalgary.ca/aaron-phillips,source_declared
mem_c57e3b3922,Clinical Assisant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/vikram-karnik-0,source_declared
mem_c57e3b3922,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",1,https://profiles.ucalgary.ca/vikram-karnik-0,source_declared
mem_c6249ccf21,"Director, Calgary Multiple Sclerosis Program","Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/sarah-morrow,source_declared
mem_c6249ccf21,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/sarah-morrow,source_declared
mem_c6655391af,Professor - Medicine,Cumming School of Medicine,0,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6655391af,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6655391af,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared
mem_c6790bf1f8,Assistant Professor,Faculty of Kinesiology,0,https://profiles.ucalgary.ca/cindy-barha,source_declared
mem_c6790bf1f8,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/cindy-barha,source_declared
mem_c6790bf1f8,Full Member,Libin Cardiovascular Institute,2,https://profiles.ucalgary.ca/cindy-barha,source_declared
mem_c6790bf1f8,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/cindy-barha,source_declared
mem_c695f19acd,Professor,"Cumming School of Medicine, Department of Radiology",0,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",1,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Child Health Data Science Program Director,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,One Child Every Child Comprehensive Data Member,University of Calgary,3,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Full Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Full Member,Arnie Charbonneau Cancer Institute,5,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Full Member,O'Brien Institute for Public Health,6,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c695f19acd,Full Member,Alberta Children's Hospital Research Institute,7,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared
mem_c8e755d8b2,Professor - Medicine,Cumming School of Medicine,0,https://profiles.ucalgary.ca/kamala-devi-patel,source_declared
mem_c8e755d8b2,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/kamala-devi-patel,source_declared
mem_c8e755d8b2,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/kamala-devi-patel,source_declared
mem_c921b46f9f,Adjunct Clinical Associate,"Faculty of Nursing, Adjuncts",0,https://profiles.ucalgary.ca/stephanie-knaak,source_declared
mem_c921b46f9f,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Psychiatry",1,https://profiles.ucalgary.ca/stephanie-knaak,source_declared
mem_c921b46f9f,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/stephanie-knaak,source_declared
mem_c921b46f9f,Associate Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/stephanie-knaak,source_declared
mem_c98befafc2,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Adjunct Assistant Professor,"Faculty of Social Work, Calgary Campus",1,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Community Health Sciences",2,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,"Director of Research, Hull Services",~ Other ~,3,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Associate Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Associate Member,Mathison Centre for Mental Health Research and Education,5,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Member,O'Brien Institute for Public Health,6,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c98befafc2,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,7,https://profiles.ucalgary.ca/david-lindenbach,source_declared
mem_c9bf668779,Professor Emeritus of Clinical Neurosciences and Medicine,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/werner-john-becker,source_declared
mem_c9bf668779,Emeritus Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/werner-john-becker,source_declared
mem_c9fd274cf3,Professor,"Faculty of Nursing, Faculty",0,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_c9fd274cf3,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,3,https://profiles.ucalgary.ca/dawn-kingston,source_declared
mem_cc41b0bf3b,Professor (Teaching & Research),Faculty of Veterinary Medicine,0,https://profiles.ucalgary.ca/sabine-gilch,source_declared
mem_cc41b0bf3b,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/sabine-gilch,source_declared
mem_cc41b0bf3b,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/sabine-gilch,source_declared
mem_cc41b0bf3b,Adjunct Professor,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",3,https://profiles.ucalgary.ca/sabine-gilch,source_declared
mem_ccd6df0b53,Professor,"Cumming School of Medicine, Department of Cell Biology and Anatomy",0,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared
mem_ccd6df0b53,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared
mem_ccd6df0b53,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared
mem_ccdb9fb0c5,Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/andrea-protzner,source_declared
mem_ccdb9fb0c5,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/andrea-protzner,source_declared
mem_ccdb9fb0c5,Associate Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/andrea-protzner,source_declared
mem_cce204cb8c,"Assistant Dean, Mentorship for Research and Grant Success","Faculty of Nursing, Dean's Office",0,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Professor,"Faculty of Nursing, Faculty",1,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Research Professor,"Cumming School of Medicine, Department of Pediatrics",2,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Research Professor,"Cumming School of Medicine, Department of Psychiatry",3,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Research Professor,"Cumming School of Medicine, Department of Community Health Sciences",4,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",5,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Full Member,Hotchkiss Brain Institute,6,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cce204cb8c,Full Member,Mathison Centre for Mental Health Research and Education,7,https://profiles.ucalgary.ca/nicole-letourneau,source_declared
mem_cd038775a0,Director of Undergraduate Studies,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/simon-spanswick,source_declared
mem_cd038775a0,Associate Professor (Teaching),"Faculty of Arts , Department of Psychology",1,https://profiles.ucalgary.ca/simon-spanswick,source_declared
mem_cd038775a0,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/simon-spanswick,source_declared
mem_cd4b5d2ba6,Neuroradiologist,University of Calgary,0,https://profiles.ucalgary.ca/johanna-ospel,source_declared
mem_cd4b5d2ba6,Clinical Associate Professor,University of Calgary,1,https://profiles.ucalgary.ca/johanna-ospel,source_declared
mem_cd4b5d2ba6,Principal Member,Libin Cardiovascular Institute,2,https://profiles.ucalgary.ca/johanna-ospel,source_declared
mem_cd4b5d2ba6,Principal Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/johanna-ospel,source_declared
mem_cd4b5d2ba6,Principal Member,O'Brien Institute for Public Health,4,https://profiles.ucalgary.ca/johanna-ospel,source_declared
mem_cde9968348,Associate Professor (Teaching),"Werklund School of Education, Specialization, School and Applied Child Psychology",0,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cde9968348,"Academic Coordinator, MEd Program in School & Applied Child Psychology","Werklund School of Education, Graduate Programs in Education",1,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cde9968348,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cde9968348,Associate Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cde9968348,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/erica-makarenko,source_declared
mem_cdf4fbee8b,"Executive Director, Office of Institutional Commitments",Office of the Provost,0,https://profiles.ucalgary.ca/andrew-szeto,source_declared
mem_cdf4fbee8b,Professor,"Faculty of Arts , Department of Psychology",1,https://profiles.ucalgary.ca/andrew-szeto,source_declared
mem_cdf4fbee8b,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/andrew-szeto,source_declared
mem_cf878ce2e9,Professor Emeritus,"Faculty of Science , Department of Biological Sciences",0,https://profiles.ucalgary.ca/raymond-turner,source_declared
mem_d21327a3f5,Associate Professor,"Cumming School of Medicine, Department of Medical Genetics",0,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",1,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",3,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Full Member,Libin Cardiovascular Institute,4,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Associate Professor,"Cumming School of Medicine, Department of Psychiatry",5,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Associate Professor,"Cumming School of Medicine, Department of Physiology and Pharmacology",6,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Associate Professor,"Cumming School of Medicine, Department of Community Health Sciences",7,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d21327a3f5,Adjunct Professor,~ Other ~,8,https://profiles.ucalgary.ca/chad-bousman,source_declared
mem_d2301d7aac,Professor (Teaching & Research) - Anatomic and Clinical Pathology,"Faculty of Veterinary Medicine, Fulltime",0,https://profiles.ucalgary.ca/amy-warren,source_declared
mem_d3afbe9061,Assistant Professor,"Schulich School of Engineering, Department of Electrical and Software Engineering",0,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",1,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3afbe9061,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/novarun-deb,source_declared
mem_d3cc4c7671,Clinical Assistant Professor of Neurology,University of Calgary,0,https://profiles.ucalgary.ca/gabriela-gilmour,source_declared
mem_d3cc4c7671,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",1,https://profiles.ucalgary.ca/gabriela-gilmour,source_declared
mem_d3cc4c7671,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/gabriela-gilmour,source_declared
mem_d4ec51610b,Assistant Professor,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4ec51610b,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",1,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4ec51610b,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4ec51610b,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4ec51610b,Full Member,O'Brien Institute for Public Health,4,https://profiles.ucalgary.ca/ami-tint,source_declared
mem_d4fd16a2fe,Clinical Associate Professor,Cumming School of Medicine,0,https://profiles.ucalgary.ca/stephen-michael-mcneil,source_declared
mem_d4fd16a2fe,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/stephen-michael-mcneil,source_declared
mem_d5a7323094,Associate Professor,"Schulich School of Engineering, Department of Biomedical Engineering",0,https://profiles.ucalgary.ca/matthew-macdonald,source_declared
mem_d5a7323094,Associate Professor,"Schulich School of Engineering, Department of Electrical and Software Engineering",1,https://profiles.ucalgary.ca/matthew-macdonald,source_declared
mem_d5a7323094,Adjunct Associate Professor,"Cumming School of Medicine, Department of Radiology | Image Science",2,https://profiles.ucalgary.ca/matthew-macdonald,source_declared
mem_d5a7323094,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/matthew-macdonald,source_declared
mem_d5a7323094,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",4,https://profiles.ucalgary.ca/matthew-macdonald,source_declared
mem_d5f9a5e6ba,Full Professor Emeritus,"Faculty of Arts , Department of Psychology",0,https://profiles.ucalgary.ca/keith-stephen-dobson,source_declared
mem_d5f9a5e6ba,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/keith-stephen-dobson,source_declared
mem_d63e7deb2d,Full Member,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/veronica-bruno,source_declared
mem_d63e7deb2d,Associate Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/veronica-bruno,source_declared
mem_d63e7deb2d,Asistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",2,https://profiles.ucalgary.ca/veronica-bruno,source_declared
mem_d63e7deb2d,Neurologist,Movement Disorders Program,3,https://profiles.ucalgary.ca/veronica-bruno,source_declared
mem_d71eba52b6,Professor,"Cumming School of Medicine, Department of Physiology and Pharmacology",0,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",1,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Professor,Faculty of Kinesiology,2,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Chair,Brenda Strafford Foundation Chair in Alzheimer Research,3,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Full Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Full Member,Libin Cardiovascular Institute,5,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Full Member,O'Brien Institute for Public Health,6,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Full Member,Mathison Centre for Mental Health Research and Education,7,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_d71eba52b6,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",8,https://profiles.ucalgary.ca/marc-poulin,source_declared
mem_da080c48f2,Clinical Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",1,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_da080c48f2,Vice Chair (Education) (44000) DCNS,~ Other ~,2,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared
mem_db95c2910e,Full Professor,"Schulich School of Engineering, Department of Biomedical Engineering",0,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Full Professor,"Schulich School of Engineering, Department of Mechanical and Manufacturing Engineering",1,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Associate Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",3,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_db95c2910e,Member,Arnie Charbonneau Cancer Institute,4,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared
mem_dd9d2855a1,Associate Professor and Associate Head of Research,"Schulich School of Engineering, Department of Electrical and Software Engineering",0,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_dd9d2855a1,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_dd9d2855a1,Associate Member,McCaig Institute for Bone and Joint Health,2,https://profiles.ucalgary.ca/roberto-souza,source_declared
mem_de66826bad,Associate Professor,"Werklund School of Education, Specialization, School and Applied Child Psychology",0,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Adjunct Associate Professor,"Faculty of Arts , Department of Psychology",1,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_de66826bad,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",4,https://profiles.ucalgary.ca/carly-mcmorris,source_declared
mem_df3ac5151d,Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/camila-aquino,source_declared
mem_df3ac5151d,Assistant Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/camila-aquino,source_declared
mem_df3ac5151d,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/camila-aquino,source_declared
mem_dfec7f0e37,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_dfec7f0e37,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",2,https://profiles.ucalgary.ca/zelma-kiss,source_declared
mem_e11e633737,Clinical Assistant Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e11e633737,Associate Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/robert-tanguay,source_declared
mem_e1cb907885,Associate Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/iliana-ortega,source_declared
mem_e1cb907885,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",1,https://profiles.ucalgary.ca/iliana-ortega,source_declared
mem_e1cb907885,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/iliana-ortega,source_declared
mem_e203a7a335,Associate Professor,"Cumming School of Medicine, Department of Anesthesiology, Perioperative and Pain Medicine",0,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Associate Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Adjunct Associate Professor,"Faculty of Arts , Department of Psychology",2,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Associate Scientific Director,Solutions for Kids in Pain,3,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e203a7a335,Associate Scientific Director - Population Health and Lead for the Health Equity HUB,O'Brien Institute for Public Health,4,https://profiles.ucalgary.ca/kathryn-birnie,source_declared
mem_e29ecf6f48,Associate Professor,"Faculty of Social Work, Calgary Campus",0,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Founder & Director University of Calgary Recovery Community & Recovery on Campus Alberta,Provost,1,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Full Member,Mathison Centre for Mental Health Research and Education,2,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e29ecf6f48,Adjunct Professor,Community Health Sciences,4,https://profiles.ucalgary.ca/victoria-burns,source_declared
mem_e48b8f0a4b,Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Academic Director,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",1,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e48b8f0a4b,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",5,https://profiles.ucalgary.ca/paul-arnold,source_declared
mem_e4ccd8bf83,Professor - Medicine,"Cumming School of Medicine, Department of Physiology and Pharmacology",0,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e4ccd8bf83,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,1,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e4ccd8bf83,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
